No.,施設所在地,施設方書,施設屋号,営業者名,営業所電話番号,許可番号,業種,初回許可日,許可開始日,許可満了日
689,東京都世田谷区経堂二丁目２番４号,２Ｆ　Ｃ号室,バー　スナイデル,株式会社Ｔｈｒｅｅ　ｎｉｎｅ,6413-7742,2世保生食ほ第600号,飲食店営業,令和2年7月13日,令和2年7月13日,令和8年7月31日
690,東京都世田谷区経堂二丁目２番４号,-,かつや経堂店,株式会社かつや,03-6413-1761,4世保生食ほ第554号,飲食店営業,令和4年7月12日,令和4年7月12日,令和11年7月31日
691,東京都世田谷区経堂二丁目２番４号,第一越前ビル－２Ｄ,ななん家,***,-,7世保生食ほ第1581号,飲食店営業,令和8年4月8日,令和8年4月8日,令和15年4月30日
692,東京都世田谷区経堂二丁目２番９号,内田ビル１Ｆ,ＤＥＡＲ,***,3425-8153,7世保生食ほ第972号,飲食店営業,令和7年10月23日,令和7年10月23日,令和13年10月31日
693,東京都世田谷区経堂二丁目３番１号,木津ビル　１・２階,ケンタッキーフライドチキン経堂店,日本ケンタッキー・フライド・チキン株式会社,03-5477-7315,6世保生食ほ第418号,飲食店営業,令和6年7月1日,令和6年7月1日,令和13年6月30日
694,東京都世田谷区経堂二丁目３番７号,-,鳥幸,***,3429-8595,2世保生食ほ第354号,飲食店営業,平成26年5月22日,令和2年6月1日,令和8年5月31日
695,東京都世田谷区経堂二丁目３番９号,ハイヌーン２Ｆ,Ｃｒａｚｙ　Ｖｉｒｇｉｎ,***,03-3420-0700,2世保生食ほ第963号,飲食店営業,平成25年9月9日,令和2年10月1日,令和9年9月30日
696,東京都世田谷区経堂二丁目３番９号,-,タンジャイミールス経堂,株式会社Ｂｉｚ　Ｍａｘ世田谷,-,5世保生食ほ第1285号,飲食店営業,令和5年12月12日,令和5年12月12日,令和12年12月31日
697,東京都世田谷区経堂二丁目４番１号,経堂Ｋビル２Ｆ,トスカーナ経堂,株式会社ハート＆グレイス,3427-0033,4世保生食ほ第1990号,飲食店営業,令和5年5月1日,令和5年5月1日,令和11年4月30日
698,東京都世田谷区経堂二丁目４番１号,竹ビル３階,ＦＵＮ　経堂店,株式会社カイト,3466-2813,4世保生食ほ第1384号,飲食店営業,令和4年12月7日,令和4年12月7日,令和10年12月31日
699,東京都世田谷区経堂二丁目４番１１号,-,ほっともっと経堂店,株式会社プレナス,03-5426-2136,6世保生食ほ第1121号,飲食店営業,令和6年12月1日,令和6年12月1日,令和13年11月30日
700,東京都世田谷区経堂二丁目５番１４号,-,焙煎珈房　セレクト,ミハト株式会社,03-3428-0250,2世保生食ほ第2167号,喫茶店営業,平成6年2月23日,令和3年3月1日,令和9年2月28日
701,東京都世田谷区経堂二丁目５番１７号,和泉ビル１０２号,Ａｃｃｅｌ－ｉｎｎ,***,3706-7417,2世保生食ほ第2827号,飲食店営業,平成21年4月24日,令和3年5月1日,令和9年4月30日
702,東京都世田谷区経堂二丁目５番１７号,ＫＴビル,ジェスターズストア,有限会社ランビック,5799-7567,2世保生食ほ第118号,飲食店営業,令和2年4月23日,令和2年4月23日,令和8年4月30日
703,東京都世田谷区経堂二丁目６番６号,-,まめちよ,***,03-5450-2577,2世保生食ほ第1161号,飲食店営業,平成20年10月17日,令和2年11月1日,令和8年10月31日
704,東京都世田谷区経堂二丁目６番６号,-,お湯かふぇ　さばのゆ,株式会社スローコメディ広告社,5799-6138,3世保生食ほ第712号,飲食店営業,令和3年7月1日,令和3年7月1日,令和9年6月30日
705,東京都世田谷区経堂二丁目６番６号,ｐｌｕｍｂｏｘＶ１階,イベントカフェ　さばのゆ,株式会社さばのゆ,03-5799-6138,6世保生食ほ第190号,飲食店営業,令和6年5月10日,令和6年5月10日,令和12年5月31日
706,東京都世田谷区経堂二丁目６番６号,ｐｌｕｍｂｏｘＶ１階,イベントカフェ　さばのゆ,株式会社さばのゆ,03-5799-6138,6世保生食ほ第465号,そうざい製造業,令和6年7月9日,令和6年7月9日,令和12年5月31日
707,東京都世田谷区経堂二丁目７番１３号,-,リリィ,***,-,5世保生食ほ第1230号,飲食店営業,令和5年12月1日,令和5年12月1日,令和11年11月30日
708,東京都世田谷区経堂二丁目８番７号,-,英,株式会社フードサービスＪＰ,5477-3707,5世保生食ほ第688号,飲食店営業,令和5年9月1日,令和5年9月1日,令和11年8月31日
709,東京都世田谷区経堂二丁目８番８号,-,菜ころ,***,03-5799-7146,6世保生食ほ第1438号,飲食店営業,令和7年1月23日,令和7年1月23日,令和14年1月31日
710,東京都世田谷区経堂二丁目１０番９号,-,ＴＯＳＨＩＹＡ　Ｖｅｒｄｅ,株式会社ヴェルデＴ,3420-3948,7世保生食ほ第1011号,飲食店営業,令和7年10月16日,令和7年10月16日,令和14年10月31日
711,東京都世田谷区経堂二丁目１０番１０号,-,ケーキ工房　七つの水仙,***,3427-0414,3世保生食ほ第558号,飲食店営業,令和3年6月1日,令和3年6月1日,令和9年5月31日
712,東京都世田谷区経堂二丁目１０番１１号,Ｂ１,ペンタ,***,03-6413-0627,6世保生食ほ第1327号,飲食店営業,令和7年1月1日,令和7年1月1日,令和13年12月31日
713,東京都世田谷区経堂二丁目１１番１０号,-,のびしろ,***,6413-7115,7世保生食ほ第235号,飲食店営業,令和7年5月21日,令和7年5月21日,令和13年5月31日
714,東京都世田谷区経堂二丁目１１番１０号,-,のびしろ,***,6413-7115,7世保生食ほ第236号,そうざい製造業,令和7年5月21日,令和7年5月21日,令和13年5月31日
715,東京都世田谷区経堂二丁目１３番１４号,ハイツＭ　１Ｆ,暁ブルワリー,株式会社太極舎,03-3706-0227,3世保生食ほ第2044号,飲食店営業,令和4年2月18日,令和4年2月18日,令和10年2月29日
716,東京都世田谷区経堂二丁目１３番１４号,ハイツＭ　１Ｆ,暁ブルワリー,株式会社太極舎,03-3706-0227,4世保生食ほ第849号,酒類製造業,令和4年9月1日,令和4年9月1日,令和10年8月31日
717,東京都世田谷区経堂二丁目１４番４号,-,橘寿司,***,3425-1399,4世保生食ほ第14号,飲食店営業,令和4年5月1日,令和4年5月1日,令和10年4月30日
718,東京都世田谷区経堂二丁目１４番５号,１Ｆ右,Ｌｏｕｎｇｅ　ｂａｒ　ＭＯＲ,***,-,7世保生食ほ第260号,飲食店営業,令和7年5月28日,令和7年5月28日,令和13年5月31日
719,東京都世田谷区経堂二丁目１４番１０号,-,オオゼキ　経堂駅前店,株式会社オオゼキ,0354513312,2世保生食ほ第2379号,飲食店営業,令和3年3月31日,令和3年3月31日,令和10年3月31日
720,東京都世田谷区経堂二丁目１４番１０号,-,オオゼキ　経堂駅前店,株式会社オオゼキ,0354513312,2世保生食ほ第2380号,菓子製造業,令和3年3月31日,令和3年3月31日,令和10年3月31日
721,東京都世田谷区経堂二丁目１４番１０号,-,オオゼキ　経堂駅前店,株式会社オオゼキ,0354513312,2世保生食ほ第2382号,食肉販売業,令和3年3月31日,令和3年3月31日,令和10年3月31日
722,東京都世田谷区経堂二丁目１４番１０号,-,オオゼキ　経堂駅前店,株式会社オオゼキ,0354513312,2世保生食ほ第2383号,魚介類販売業,令和3年3月31日,令和3年3月31日,令和10年3月31日
723,東京都世田谷区経堂二丁目１４番１３号,ＭＴビル２Ｆ,リコピン,***,03-3420-2018,7世保生食ほ第736号,飲食店営業,令和7年9月30日,令和7年9月30日,令和13年9月30日
724,東京都世田谷区経堂二丁目１５番１１号,第２松原マンション１階,彩雲瑞,***,3439-0809,2世保生食ほ第2134号,飲食店営業,平成19年2月6日,令和3年3月1日,令和10年2月29日
725,東京都世田谷区経堂二丁目１５番１１号,-,やきとん　あかり,***,03-5450-8828,2世保生食ほ第324号,食肉販売業,令和2年6月9日,令和2年6月9日,令和9年6月30日
726,東京都世田谷区経堂二丁目１５番１１号,-,やきとん　あかり,***,03-5450-8828,3世保生食ほ第660号,飲食店営業,令和3年8月1日,令和3年8月1日,令和10年7月31日
727,東京都世田谷区経堂二丁目１５番１１号,第２松原マンションビルＢ１,Ｂｕｎ　Ｂｕｎ,***,03-5426-2214,5世保生食ほ第1504号,飲食店営業,令和6年1月1日,令和6年1月1日,令和11年12月31日
728,東京都世田谷区経堂二丁目１５番１１号,１Ｆ,七厘いちわ,株式会社ＡＮＬＯＯＰ,03-6413-7587,2世保生食ほ第1941号,食肉販売業,令和2年12月28日,令和2年12月28日,令和8年8月31日
729,東京都世田谷区経堂二丁目１５番１１号,１Ｆ,七厘いちわ,株式会社ＡＮＬＯＯＰ,03-6413-7587,2世保生食ほ第991号,飲食店営業,令和2年9月1日,令和2年9月1日,令和8年8月31日
730,東京都世田谷区経堂二丁目１５番１５号,-,はるばるてい,***,3427-3242,2世保生食ほ第2402号,飲食店営業,昭和63年3月9日,令和3年4月1日,令和9年3月31日
731,東京都世田谷区経堂二丁目１５番１５号,松原屋第３ビルＢ１－Ｄ,ラウンジ　美々,有限会社丸盛,6804-4501,7世保生食ほ第1734号,飲食店営業,令和8年3月13日,令和8年3月13日,令和14年3月31日
732,東京都世田谷区経堂二丁目１５番１５号,松原屋第３ビルＢ１－Ａ,アクア,***,5477-9933,2世保生食ほ第32号,飲食店営業,令和2年4月10日,令和2年4月10日,令和8年4月30日
733,東京都世田谷区経堂二丁目１５番１５号,松原屋第３ビルＢ１－Ａ,アクア,***,5477-9933,7世保生食ほ第1960号,飲食店営業,令和8年5月1日,令和8年5月1日,令和14年4月30日
734,東京都世田谷区経堂二丁目１５番１５号,-,デリス,***,03-3428-5300,3世保生食ほ第107号,飲食店営業,令和3年4月20日,令和3年4月20日,令和9年4月30日
735,東京都世田谷区経堂二丁目１５番１５号,小泉荘１０２号室,さけとギャラリー　晴陽,***,-,3世保生食ほ第156号,飲食店営業,令和3年5月7日,令和3年5月7日,令和9年5月31日
736,東京都世田谷区経堂二丁目１５番１５号,松原屋第三ビル地下ビル１階Ｃ号室,Ｄａｒｔｓ　ｂａｒ　ＴＤＬ,***,-,6世保生食ほ第376号,飲食店営業,令和6年6月14日,令和6年6月14日,令和12年6月30日
737,東京都世田谷区経堂二丁目１６番２号,-,マレット,***,3427-7171,2世保生食ほ第1848号,飲食店営業,平成14年12月16日,令和3年1月1日,令和8年12月31日
738,東京都世田谷区経堂二丁目１６番３号,-,てんぷら　はやし,***,6413-1112,31世保生食ほ第2614号,飲食店営業,平成25年4月3日,令和2年5月1日,令和9年4月30日
739,東京都世田谷区経堂二丁目１８番２号,ネオクレスト内藤,東京電力㈱経堂寮,大東食品株式会社,5477-9421,6世保生食ほ第1783号,飲食店営業,令和7年4月1日,令和7年4月1日,令和14年3月31日
740,東京都世田谷区経堂二丁目１８番１１号,-,こりすの小道,***,-,7世保生食ほ第377号,菓子製造業,令和7年6月19日,令和7年6月19日,令和13年6月30日
741,東京都世田谷区経堂二丁目１９番９号,-,宴神,***,-,6世保生食ほ第1382号,飲食店営業,令和6年12月19日,令和6年12月19日,令和12年12月31日
742,東京都世田谷区経堂二丁目２０番１号,-,ａｎａｍｏ　ｃａｆｅ,株式会社クリエイティブピース,03-6804-4489,6世保生食ほ第988号,飲食店営業,令和6年11月1日,令和6年11月1日,令和12年10月31日
743,東京都世田谷区経堂二丁目２０番１号,-,ａｎａｍｏ　ｃａｆｅ,株式会社クリエイティブピース,03-6804-4489,6世保生食ほ第989号,菓子製造業,令和6年11月1日,令和6年11月1日,令和12年10月31日
744,東京都世田谷区経堂二丁目２０番２号,シャルム１Ｆ,プラッツ,***,3429-7295,3世保生食ほ第1829号,飲食店営業,令和4年2月1日,令和4年2月1日,令和10年1月31日
745,東京都世田谷区経堂二丁目２０番４号,ウィング萩原ビル１０５,楡,***,3425-2002,5世保生食ほ第1979号,飲食店営業,令和6年5月1日,令和6年5月1日,令和12年4月30日
746,東京都世田谷区経堂二丁目２５番１２号,-,ｂａｒｃｏｒｔｅ,***,6873-4093,2世保生食ほ第2109号,飲食店営業,平成27年2月25日,令和3年3月1日,令和9年2月28日
747,東京都世田谷区経堂二丁目２５番１２号,-,ｂａｒｃｏｒｔｅ,***,6873-4093,2世保生食ほ第2110号,菓子製造業,平成27年3月31日,令和3年3月1日,令和9年2月28日
748,東京都世田谷区経堂二丁目２５番１２号,-,メストナ・レカ,レボ・エアー株式会社,03-5325-3126,5世保生食ほ第872号,飲食店営業,令和5年9月13日,令和5年9月13日,令和11年9月30日
749,東京都世田谷区経堂二丁目２５番１３号,-,くろねこドーナツ,***,-,2世保生食ほ第2317号,飲食店営業,令和3年2月18日,令和3年2月18日,令和9年2月28日
750,東京都世田谷区経堂二丁目２５番１３号,-,くろねこドーナツ,***,-,2世保生食ほ第2318号,菓子製造業,令和3年2月18日,令和3年2月18日,令和9年2月28日
751,東京都世田谷区経堂二丁目２５番１５号,１階,源耒軒,***,3428-8910,3世保生食ほ第19号,飲食店営業,昭和45年4月2日,令和3年5月1日,令和9年4月30日
752,東京都世田谷区経堂二丁目２７番１８号,ジョイパーク経堂１Ｆ,華味屋,***,3427-2832,6世保生食ほ第446号,飲食店営業,令和6年8月1日,令和6年8月1日,令和13年7月31日
753,東京都世田谷区経堂二丁目２７番１８号,ジェーピー世田谷経堂ビル３Ｂ,スパイス婆ちゃん,***,-,7世保生食ほ第287号,飲食店営業,令和7年6月17日,令和7年6月17日,令和13年6月30日
754,東京都世田谷区経堂二丁目２７番１８号,ジェーピー世田谷経堂２階Ｃ号室,スナック　ＡＬＥＮＡ,***,5799-7753,7世保生食ほ第553号,飲食店営業,令和7年7月25日,令和7年7月25日,令和13年7月31日
755,東京都世田谷区経堂二丁目２７番１８号,ジェーピー経堂２ＦＡ,８３　ハチサン,***,-,7世保生食ほ第1759号,飲食店営業,令和8年4月1日,令和8年4月1日,令和14年3月31日
